,pos,pos_label,layer,mode,prob_letter0,prob_letter1,prob_letter2,prob_letter3,prob_letter4,Let0,Let0Acc,Let1,Let1Acc,Let2,Let2Acc,Let3,Let3Acc,Let4,Let4Acc,Let1Prev,Let1PrevDiff,Let2Prev,Let2PrevDiff,Let3Prev,Let3PrevDiff,Let4Prev,Let4PrevDiff,Let0Next,Let0NextDiff,Let1Next,Let1NextDiff,Let2Next,Let2NextDiff,Let3Next,Let3NextDiff
339,-2,Let3,9,denoising,0.8332477807998657,0.9402710199356079,0.965831995010376,0.9446361064910889,0.895554780960083,-4.693222999572754,0.0625,-4.758697032928467,0.1171875,-5.467374801635742,0.0390625,-5.558633804321289,0.0703125,-6.163451194763184,0.0859375,-5.90278959274292,1.1440925598144531,-5.663221836090088,0.1958470344543457,-5.047530174255371,-0.511103630065918,-5.999716758728027,-0.16373443603515625,-4.750310897827148,0.05708789825439453,-5.174429416656494,0.41573238372802734,-5.423520088195801,-0.043854713439941406,-5.839853286743164,0.281219482421875
340,-2,Let3,10,noising,0.8373759984970093,0.939265787601471,0.969433605670929,0.9497209191322327,0.85515296459198,-0.7408467531204224,0.96875,-0.8945900201797485,0.7265625,-1.0670086145401,0.6640625,-1.1561164855957031,0.625,-0.9073718190193176,0.7734375,-6.152576446533203,5.257986426353455,-6.0763373374938965,5.009328722953796,-5.360030651092529,4.203914165496826,-5.908771991729736,5.001400172710419,-4.315759658813477,3.574912905693054,-3.155596971511841,2.2610069513320923,-3.4841113090515137,2.4171026945114136,-3.0697433948516846,1.9136269092559814
341,-2,Let3,10,denoising,0.8332477807998657,0.9402710199356079,0.965831995010376,0.9446361064910889,0.8790801763534546,-4.693222999572754,0.0625,-4.758697032928467,0.1171875,-5.467374801635742,0.0390625,-5.558633804321289,0.0703125,-5.949002265930176,0.09375,-5.90278959274292,1.1440925598144531,-5.663221836090088,0.1958470344543457,-5.047530174255371,-0.511103630065918,-5.649928092956543,-0.2990741729736328,-4.750310897827148,0.05708789825439453,-5.174429416656494,0.41573238372802734,-5.423520088195801,-0.043854713439941406,-5.839853286743164,0.281219482421875
342,-2,Let3,11,noising,0.8373759984970093,0.939265787601471,0.969433605670929,0.9497209191322327,0.8611239194869995,-0.7408467531204224,0.96875,-0.8945900201797485,0.7265625,-1.0670086145401,0.6640625,-1.1561164855957031,0.625,-0.7239741683006287,0.84375,-6.152576446533203,5.257986426353455,-6.0763373374938965,5.009328722953796,-5.360030651092529,4.203914165496826,-5.80867862701416,5.0847044587135315,-4.315759658813477,3.574912905693054,-3.155596971511841,2.2610069513320923,-3.4841113090515137,2.4171026945114136,-3.0697433948516846,1.9136269092559814
343,-2,Let3,11,denoising,0.8332477807998657,0.9402710199356079,0.965831995010376,0.9446361064910889,0.892767071723938,-4.693222999572754,0.0625,-4.758697032928467,0.1171875,-5.467374801635742,0.0390625,-5.558633804321289,0.0703125,-6.164551734924316,0.0859375,-5.90278959274292,1.1440925598144531,-5.663221836090088,0.1958470344543457,-5.047530174255371,-0.511103630065918,-5.9594526290893555,-0.20509910583496094,-4.750310897827148,0.05708789825439453,-5.174429416656494,0.41573238372802734,-5.423520088195801,-0.043854713439941406,-5.839853286743164,0.281219482421875
344,-2,Let3,12,noising,0.8373759984970093,0.939265787601471,0.969433605670929,0.9497209191322327,0.8377822637557983,-0.7408467531204224,0.96875,-0.8945900201797485,0.7265625,-1.0670086145401,0.6640625,-1.1561164855957031,0.625,-0.8414257764816284,0.828125,-6.152576446533203,5.257986426353455,-6.0763373374938965,5.009328722953796,-5.360030651092529,4.203914165496826,-5.626358985900879,4.7849332094192505,-4.315759658813477,3.574912905693054,-3.155596971511841,2.2610069513320923,-3.4841113090515137,2.4171026945114136,-3.0697433948516846,1.9136269092559814
345,-2,Let3,12,denoising,0.8332477807998657,0.9402710199356079,0.965831995010376,0.9446361064910889,0.86918705701828,-4.693222999572754,0.0625,-4.758697032928467,0.1171875,-5.467374801635742,0.0390625,-5.558633804321289,0.0703125,-5.832886219024658,0.0859375,-5.90278959274292,1.1440925598144531,-5.663221836090088,0.1958470344543457,-5.047530174255371,-0.511103630065918,-5.710359573364258,-0.12252664566040039,-4.750310897827148,0.05708789825439453,-5.174429416656494,0.41573238372802734,-5.423520088195801,-0.043854713439941406,-5.839853286743164,0.281219482421875
346,-2,Let3,13,noising,0.8373759984970093,0.939265787601471,0.969433605670929,0.9497209191322327,0.8598445653915405,-0.7408467531204224,0.96875,-0.8945900201797485,0.7265625,-1.0670086145401,0.6640625,-1.1561164855957031,0.625,-0.7400941848754883,0.828125,-6.152576446533203,5.257986426353455,-6.0763373374938965,5.009328722953796,-5.360030651092529,4.203914165496826,-5.716084003448486,4.975989818572998,-4.315759658813477,3.574912905693054,-3.155596971511841,2.2610069513320923,-3.4841113090515137,2.4171026945114136,-3.0697433948516846,1.9136269092559814
347,-2,Let3,13,denoising,0.8332477807998657,0.9402710199356079,0.965831995010376,0.9446361064910889,0.894936203956604,-4.693222999572754,0.0625,-4.758697032928467,0.1171875,-5.467374801635742,0.0390625,-5.558633804321289,0.0703125,-5.961402893066406,0.09375,-5.90278959274292,1.1440925598144531,-5.663221836090088,0.1958470344543457,-5.047530174255371,-0.511103630065918,-5.674654960632324,-0.28674793243408203,-4.750310897827148,0.05708789825439453,-5.174429416656494,0.41573238372802734,-5.423520088195801,-0.043854713439941406,-5.839853286743164,0.281219482421875
348,-2,Let3,14,noising,0.8373759984970093,0.939265787601471,0.969433605670929,0.9497209191322327,0.8092412948608398,-0.7408467531204224,0.96875,-0.8945900201797485,0.7265625,-1.0670086145401,0.6640625,-1.1561164855957031,0.625,-1.3140064477920532,0.6484375,-6.152576446533203,5.257986426353455,-6.0763373374938965,5.009328722953796,-5.360030651092529,4.203914165496826,-5.842201232910156,4.528194785118103,-4.315759658813477,3.574912905693054,-3.155596971511841,2.2610069513320923,-3.4841113090515137,2.4171026945114136,-3.0697433948516846,1.9136269092559814
349,-2,Let3,14,denoising,0.8332477807998657,0.9402710199356079,0.965831995010376,0.9446361064910889,0.8574789762496948,-4.693222999572754,0.0625,-4.758697032928467,0.1171875,-5.467374801635742,0.0390625,-5.558633804321289,0.0703125,-4.606488227844238,0.1328125,-5.90278959274292,1.1440925598144531,-5.663221836090088,0.1958470344543457,-5.047530174255371,-0.511103630065918,-5.008430480957031,0.40194225311279297,-4.750310897827148,0.05708789825439453,-5.174429416656494,0.41573238372802734,-5.423520088195801,-0.043854713439941406,-5.839853286743164,0.281219482421875
350,-2,Let3,15,noising,0.8373759984970093,0.939265787601471,0.969433605670929,0.9497209191322327,0.8566058874130249,-0.7408467531204224,0.96875,-0.8945900201797485,0.7265625,-1.0670086145401,0.6640625,-1.1561164855957031,0.625,-0.7421810626983643,0.8359375,-6.152576446533203,5.257986426353455,-6.0763373374938965,5.009328722953796,-5.360030651092529,4.203914165496826,-5.6706037521362305,4.928422689437866,-4.315759658813477,3.574912905693054,-3.155596971511841,2.2610069513320923,-3.4841113090515137,2.4171026945114136,-3.0697433948516846,1.9136269092559814
351,-2,Let3,15,denoising,0.8332477807998657,0.9402710199356079,0.965831995010376,0.9446361064910889,0.8903038501739502,-4.693222999572754,0.0625,-4.758697032928467,0.1171875,-5.467374801635742,0.0390625,-5.558633804321289,0.0703125,-6.11346435546875,0.0859375,-5.90278959274292,1.1440925598144531,-5.663221836090088,0.1958470344543457,-5.047530174255371,-0.511103630065918,-6.175534248352051,0.06206989288330078,-4.750310897827148,0.05708789825439453,-5.174429416656494,0.41573238372802734,-5.423520088195801,-0.043854713439941406,-5.839853286743164,0.281219482421875
352,-2,Let3,16,noising,0.8373759984970093,0.939265787601471,0.969433605670929,0.9497209191322327,0.858898401260376,-0.7408467531204224,0.96875,-0.8945900201797485,0.7265625,-1.0670086145401,0.6640625,-1.1561164855957031,0.625,-0.7317947149276733,0.828125,-6.152576446533203,5.257986426353455,-6.0763373374938965,5.009328722953796,-5.360030651092529,4.203914165496826,-5.774003028869629,5.042208313941956,-4.315759658813477,3.574912905693054,-3.155596971511841,2.2610069513320923,-3.4841113090515137,2.4171026945114136,-3.0697433948516846,1.9136269092559814
353,-2,Let3,16,denoising,0.8332477807998657,0.9402710199356079,0.965831995010376,0.9446361064910889,0.8982228636741638,-4.693222999572754,0.0625,-4.758697032928467,0.1171875,-5.467374801635742,0.0390625,-5.558633804321289,0.0703125,-6.194230079650879,0.09375,-5.90278959274292,1.1440925598144531,-5.663221836090088,0.1958470344543457,-5.047530174255371,-0.511103630065918,-5.913971900939941,-0.2802581787109375,-4.750310897827148,0.05708789825439453,-5.174429416656494,0.41573238372802734,-5.423520088195801,-0.043854713439941406,-5.839853286743164,0.281219482421875
